,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
11520,0,1,1,5,3,0,0,1,1,1,1,0,0,1,1,11.78,24.93,0.32,0.34,7.35,0.19,6.79
5478,0,0,1,1,4,0,0,0,0,1,0,1,0,0,1,11.83,27.18,-0.82,4.62,7.4,4.27,6.61
16652,1,0,3,5,3,1,0,1,0,0,1,1,1,1,1,12.07,28.9,3.9,6.12,7.46,-0.42,6.07
13093,0,0,4,5,3,0,0,1,0,0,0,1,1,1,1,12.19,27.84,-1.01,4.76,7.35,0.06,5.37
8718,0,1,3,5,5,0,0,1,1,1,1,0,0,1,0,11.99,28,-0.56,6.14,7.54,-0.16,6.92
13644,0,0,5,4,3,1,1,1,0,0,1,0,1,1,1,11.54,26.74,1.04,-1.84,7.68,-0.63,7.15
2594,0,1,4,5,2,0,0,0,1,0,0,0,0,1,1,11.83,26.72,4.37,1.03,7.89,1.26,5.55
7308,0,1,1,4,3,1,1,0,1,0,1,0,1,0,0,12.04,30.05,3.66,4.41,7.73,-2.42,4.1
9238,0,0,4,4,3,1,0,0,1,0,0,0,0,1,0,12.27,25.39,1.19,3.62,7.61,1.31,5.65
3504,0,1,1,4,5,1,0,0,0,1,0,1,0,0,1,11.65,28.95,3.23,4.58,7.53,0.76,5.6
3551,0,1,2,5,5,0,0,1,1,0,0,0,1,1,0,12.09,27.46,-0.87,-5.72,7.31,2.54,5.49
7565,0,1,4,2,5,1,1,1,1,0,0,1,1,0,1,12.24,27.66,1.83,-1.77,7.32,2.35,5.83
13769,0,1,4,2,3,0,0,0,0,0,0,0,0,0,1,11.81,26.62,-0.43,4.47,7.31,-1.17,4.91
4316,0,1,2,3,4,1,0,1,0,1,0,0,0,1,1,12.19,30.19,0.36,-0.07,7.08,0.94,6.48
13897,0,0,2,4,4,1,1,0,1,1,0,0,0,0,1,11.73,29.47,2.18,0.48,7.73,-0.51,4.73
12948,0,1,2,5,5,1,0,0,1,0,0,1,0,1,0,11.96,30.15,1.42,-3.26,7.47,1.53,6.28
19199,1,1,5,3,1,1,0,0,1,0,1,0,0,1,1,12.17,25.12,1.7,-0.35,7.73,0.18,5.45
12747,0,0,2,5,5,0,1,1,1,1,0,0,1,1,1,11.98,28.38,3.94,2.49,7.37,0.29,5.69
15187,1,1,2,2,2,0,0,1,0,1,0,1,1,1,0,12.1,30.5,0.05,1.06,7.45,2.88,8.32
9494,0,1,3,5,4,0,0,1,1,0,0,1,1,0,1,12.08,25.95,5.1,1.29,6.94,-2.26,5.46
18022,1,0,3,1,2,0,1,0,0,1,1,0,0,1,0,12.11,27.58,3.34,-2.51,7.53,-0.85,3.91
5094,0,1,5,3,3,0,0,1,0,0,1,1,1,1,0,12.05,25.54,1.17,2.91,7.41,3.66,6.94
6631,0,0,3,4,5,1,1,1,0,0,0,0,0,0,0,12,30.05,1.74,-1.07,7.96,-1.65,6.01
10658,0,1,5,5,5,1,0,0,1,1,1,1,0,0,0,11.84,29.53,2.6,-1.07,7.48,-0.51,5.66
17853,1,1,4,4,4,0,0,1,1,0,0,0,1,0,1,11.89,24.41,1.94,-1.53,7.74,1.08,4.91
8660,0,1,2,3,4,0,0,1,0,0,1,0,1,1,0,12.08,28.57,2.23,-2.53,7.35,-0.45,4.44
14523,0,1,4,2,3,1,0,1,0,0,0,0,1,1,1,12.45,28.65,2.42,0.19,7.48,1.77,7.03
12714,0,1,4,5,4,0,0,1,0,0,0,0,0,0,0,11.83,27.15,1.47,1.7,7.3,2.02,5.45
12398,0,1,2,3,3,1,1,1,1,1,1,1,0,1,1,12.21,27.16,3.84,2.92,7.6,-1.48,6.67
3531,0,1,4,4,5,1,1,0,0,0,0,0,1,1,1,12.05,29.57,-1.04,2.17,8.04,-2.06,5.44
12868,0,0,4,2,4,0,0,1,0,0,0,0,1,1,1,12.33,26.28,0.39,-4.27,7.66,1.09,4.6
7862,0,1,1,3,5,1,0,0,1,0,0,0,0,0,0,12.44,27.97,-1.91,2.84,7.58,-0.6,5.41
2518,0,1,2,4,1,1,0,0,0,1,0,0,0,0,1,11.81,27.01,-0.01,-3.28,7.84,2.01,8.49
12784,0,1,2,5,4,0,1,0,1,0,1,0,1,0,0,11.86,31.35,0.39,1.4,7.42,1.57,5.75
13890,0,1,5,3,3,1,1,1,0,0,1,1,0,1,1,12.24,27.75,3.34,2.79,7.56,1.02,5.81
12025,0,1,5,5,3,0,1,0,1,1,0,0,0,1,0,12.13,29.76,1.94,-4.3,7.49,0.96,6.56
9660,0,1,1,5,4,0,0,1,0,0,1,1,1,1,1,11.91,30.95,1.08,-3.48,7.71,0.92,5.17
11530,0,1,4,5,5,0,0,1,1,0,0,0,0,0,1,11.99,28.64,-0.42,1.12,7.76,0.77,6.39
1590,0,1,5,5,2,0,1,0,1,0,1,0,0,1,0,12.03,29.15,3.33,-5.46,7.89,0.83,5.15
19195,1,0,1,1,5,0,1,0,1,0,1,0,0,0,0,11.64,28.44,0.15,-5.17,7.29,-0.59,6.67
12867,0,1,3,4,3,0,0,1,0,1,1,1,0,0,1,11.71,30.23,3.76,-1.76,7,-1.44,4.32
8358,0,0,1,5,3,0,0,1,1,1,0,1,1,1,0,11.98,31.04,0.18,3.88,7.66,-0.02,7.28
5000,0,0,3,4,4,1,1,1,0,0,1,1,1,1,1,11.95,28.4,1.22,5.24,7.93,-4.36,6.07
4890,0,1,5,5,1,1,1,1,0,0,1,0,0,0,0,12.14,27.62,2.64,-4.73,7.45,0.26,5.71
9242,0,1,1,4,3,0,1,0,0,0,1,0,1,0,1,12.18,26.87,4.29,4.1,7.2,0.85,6.29
895,0,1,5,4,5,1,0,0,1,0,0,1,1,0,1,11.79,28.16,2.05,5.03,7.71,3.81,5.02
6128,0,0,5,4,4,1,1,0,1,0,0,0,0,1,1,11.76,26.79,5.36,6.74,7.81,2.23,5.08
6775,0,1,5,3,3,0,0,0,1,0,0,0,0,1,1,12.04,27.02,3.01,3.04,7.22,2.17,5.59
4116,0,0,2,3,5,1,1,0,1,1,1,0,0,1,0,11.92,28.99,2.63,5.36,7.15,3.86,6.77
12213,0,1,4,4,4,1,0,1,0,0,0,1,1,0,1,12.06,30.42,4.25,-2.02,7.6,0.02,5.77
2573,0,1,3,1,4,0,0,1,1,0,1,0,0,0,0,12.04,27.99,2.68,2.27,7.81,1.32,5.27
19341,1,1,4,3,2,0,1,1,0,0,0,1,1,1,1,11.81,28.2,3.61,0.42,7.91,1.45,5.94
10499,0,1,2,1,3,1,0,0,0,1,0,0,0,1,0,12.1,29.24,2.83,-3.17,7.13,-1.01,7.9
13293,0,1,1,2,2,1,0,1,0,1,0,0,1,0,0,12,29.57,0.72,4.3,7.23,-0.64,6.94
18605,1,0,3,2,5,0,0,1,0,0,1,0,1,1,1,11.87,27.75,0.23,-2.13,7.69,2.92,5.61
18505,1,1,2,5,3,1,0,0,0,1,0,0,1,1,0,12.46,27.81,0.87,-2.95,7.17,1.08,6.43
17303,1,0,3,3,1,0,0,1,0,0,0,1,1,0,0,11.82,26.71,1.76,3.18,8.09,-0.8,6.45
19738,1,1,1,2,5,0,0,0,1,1,1,0,0,1,1,12.11,29.27,0.81,1.92,7.81,0.14,5.19
13601,0,0,3,3,3,1,1,0,1,1,0,1,1,1,1,12.04,29.46,1.53,3.49,7.38,0.47,6.63
905,0,1,5,5,3,0,1,0,0,1,1,0,0,1,0,12.46,26.09,4.26,-6.09,7.37,-2.1,5.76
2548,0,1,3,2,1,1,0,1,0,0,0,0,1,0,0,12.16,29.59,1.59,-2.89,7.49,1.23,6.32
15745,1,0,1,1,4,1,1,0,1,1,0,1,1,1,1,11.99,28.92,1.4,-1.07,7.38,1.28,5.12
8646,0,1,4,4,4,0,0,1,1,1,1,1,0,0,0,12.02,26.13,2.19,-2.25,7.34,-2.71,5.03
6259,0,0,2,2,3,1,0,0,0,0,1,0,0,1,0,11.91,25.94,1.26,-7.06,7.17,2.13,5.96
171,0,1,3,3,5,1,0,0,1,1,0,0,0,0,1,11.88,29.95,2.71,5.75,7.3,0.75,7.75
15276,1,0,2,1,3,1,1,0,1,1,1,0,1,1,1,11.9,28.79,3.17,-2.16,7.36,0.47,6.89
17659,1,1,4,4,4,1,0,1,1,0,1,0,0,1,1,12.06,30.06,4.76,1.88,7.64,-0.92,6.42
10846,0,1,1,5,5,0,1,0,1,1,0,0,0,1,0,12.37,28.91,0.21,-2.13,7.32,-0.18,6.3
137,0,1,1,4,4,1,0,1,0,0,0,1,0,1,0,11.97,24.75,0.71,4.17,7.61,-1.05,6.21
5355,0,0,4,3,4,0,0,1,1,0,1,1,1,1,1,11.75,29.06,0.82,-0.22,7.36,1.72,7.37
14275,0,1,1,4,4,0,0,0,0,1,1,1,1,0,0,11.96,26.42,1.13,1.65,7.9,-4.08,7.04
12116,0,0,4,4,4,0,1,1,0,0,1,0,1,0,1,11.84,28.22,-1.16,2.23,7.38,-2.94,5.23
19862,1,1,5,3,4,0,0,1,1,1,0,0,1,0,0,11.85,25.6,1.21,4.15,7.08,5.27,7.82
14083,0,1,1,5,4,1,0,0,1,0,0,0,0,0,1,11.98,28.52,-2.61,-2.6,7.53,1.94,4.72
16612,1,0,3,3,2,1,1,1,1,0,0,0,0,0,1,11.84,27.96,0.44,2.62,7.23,1.1,7.84
17011,1,1,2,2,4,0,1,1,0,1,0,0,1,1,0,11.89,27.63,3.16,0.27,7.9,-1.04,6.63
1377,0,1,3,1,3,1,0,1,1,0,0,1,1,1,0,12.16,29.14,4.51,-5.36,8.26,-1.65,5.6
13159,0,1,2,4,3,1,1,1,0,0,0,1,0,0,0,11.97,32.65,4.61,0.19,7.62,0.68,7.33
14335,0,0,5,4,5,0,1,0,1,1,1,0,1,1,1,11.59,28.56,2.25,3.36,7.61,-5.21,7.62
17559,1,1,3,3,4,1,1,1,1,1,1,0,0,0,0,12.5,27.41,-0.04,4.13,7.31,-0.75,6.63
1241,0,1,1,2,4,1,1,0,1,1,1,0,0,0,0,11.99,27.46,4.54,2.78,7.59,0.92,5.62
5497,0,0,1,5,4,0,1,0,1,1,0,0,0,1,1,12.3,27.26,-0.74,0.35,7.21,1.72,7.31
19275,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,12.06,29.58,1.96,-2.67,7.57,-0.62,5.82
14622,0,1,4,3,4,1,1,1,1,0,0,1,0,0,0,11.81,26.64,2.33,1.96,8.3,1.98,5.43
4014,0,1,2,5,4,0,1,0,1,0,1,0,1,0,0,12.01,24.64,0.9,0.86,7.35,2.22,5.89
16838,1,1,4,5,4,0,1,1,1,1,0,1,0,0,1,12.26,27.51,-0.49,-6.67,7.65,-2.43,5.53
4391,0,0,3,3,4,1,0,1,1,0,0,1,0,0,1,12.26,26.92,1.43,1.91,7.75,3.89,6.23
6811,0,1,5,5,3,0,1,0,0,1,1,0,0,1,0,12.13,26.13,-0.02,-2.76,7.42,-2.17,6.41
16537,1,0,3,2,1,0,1,1,0,0,0,1,0,0,1,12.24,28.17,1.63,-1.47,7.46,-0.32,6.57
5771,0,1,3,5,1,1,0,0,1,1,0,0,1,0,0,12,28.07,3.2,1.54,7.75,4.25,4.74
16209,1,1,2,4,3,1,0,0,0,1,0,0,0,0,1,12.12,28.75,0.79,-0.8,7.28,4.24,6.64
13812,0,1,4,5,5,0,1,0,0,1,0,0,0,0,0,12.06,28.49,1.07,-0.72,7.12,0.93,7.17
9222,0,0,5,3,5,0,1,1,1,1,1,1,1,0,1,11.99,24.98,2.16,5.94,7.51,1.38,4.86
13151,0,1,5,5,4,1,1,1,1,1,1,0,1,0,1,11.81,30.63,1.47,3.73,7.88,0.88,6.89
16497,1,1,1,5,5,0,0,1,1,0,0,0,1,0,0,12.11,29,-0.04,-4.19,7.32,3.11,7.71
10025,0,1,5,5,4,0,1,0,1,1,0,1,1,0,1,11.81,27.06,3.57,1.48,8.07,-0.1,5.64
359,0,0,3,1,4,0,1,1,1,1,1,0,0,1,0,11.91,27.69,3.5,-1.19,7.45,-0.61,6.22
19810,1,0,2,1,3,0,0,0,1,0,1,1,1,1,1,12.02,27.23,2.79,-1.02,7.22,1.46,5.23
11602,0,1,4,2,4,0,0,1,1,0,1,1,1,0,1,12.13,28.07,-1.78,-7.12,8.09,2.86,4.5
15938,1,1,2,2,2,1,0,0,1,0,1,0,1,0,1,11.98,28.7,1.59,-0.78,7.25,2.46,5.36
1921,0,1,4,3,5,0,0,1,0,0,1,1,1,0,0,11.87,29.26,0.22,5.93,7.31,-0.31,6.05
9376,0,1,1,4,1,0,0,0,1,1,0,0,0,1,1,12.03,28.24,3.45,3.52,7.63,2.32,7.09
5200,0,1,5,4,5,0,1,0,0,1,1,0,1,1,0,12.12,25.62,2.18,-0.08,7.85,-0.96,8.07
14516,0,0,4,5,2,1,1,1,1,0,1,0,1,1,1,11.8,27.85,1.06,0.81,7.63,3.15,4.51
12813,0,1,5,1,4,1,0,1,0,0,0,0,0,0,0,12.34,28.05,3.49,-4.61,7.85,-0.91,6.9
6381,0,1,1,2,4,1,1,1,1,0,1,1,0,1,1,11.67,29,2.23,1.71,7.8,0.24,6.07
6135,0,1,5,4,3,0,0,1,0,1,0,1,1,1,0,11.76,25.38,0.92,2.62,7.46,-1.97,6.96
7053,0,1,4,2,5,1,0,0,1,0,1,1,1,0,0,11.99,28.27,1.13,3.86,7.86,-0.92,7.45
15737,1,1,3,4,4,1,1,0,1,0,1,0,0,0,0,12.25,29.56,2.9,-1.22,7.65,0.57,4.29
9954,0,1,3,2,2,0,1,1,1,1,0,0,1,0,0,11.8,27.64,3.55,1.46,7.93,-0.87,5.65
19104,1,1,5,3,1,0,0,1,1,0,1,0,1,1,0,12.12,29.39,1.22,-2.09,7.34,-0.3,5.45
8972,0,1,2,2,5,1,0,1,1,0,1,0,0,0,1,11.84,27.76,1.4,4.49,7.76,-2.4,5.88
19791,1,1,1,3,2,1,1,0,1,1,0,0,0,0,1,12.46,30.02,-1.17,-4.07,7.41,2.95,6.76
19826,1,1,5,5,3,0,0,0,0,0,1,1,1,0,0,12.33,25.34,2.81,-2.57,7.41,-1.7,4.22
2253,0,0,4,3,3,0,0,0,1,0,0,0,1,1,1,12.19,28,2.77,-2.49,7.59,2.36,5.97
8595,0,0,2,1,5,0,0,0,0,1,0,1,1,1,0,12.16,24.32,0.56,-1.03,7.22,-3,6.23
16691,1,1,2,2,4,0,0,0,1,0,0,0,1,1,1,11.86,28.37,2.13,4.05,7.57,-1.16,5.89
7508,0,1,5,3,5,1,1,1,0,0,1,0,1,0,0,12.17,28.36,0,-1.13,7.71,1.76,5.62
8854,0,1,4,3,4,1,0,0,0,0,1,1,1,1,0,12.19,28.19,-0.4,4.02,7.88,1.06,5.61
12166,0,0,3,5,5,1,1,0,1,0,1,1,1,0,0,12.32,27.61,5.67,-11.61,7.51,-0.14,4.73
10662,0,1,2,2,3,0,0,1,0,0,0,0,0,1,1,12.43,28.2,3.24,3.32,7.48,3.99,7.2
5985,0,0,3,2,3,1,1,0,0,0,0,0,1,0,0,11.91,30.41,2.29,-6.22,6.8,1.33,5.69
17852,1,1,1,2,3,1,0,1,0,0,0,0,0,0,0,11.93,26.98,2.88,4.81,7.58,2.78,5.67
17230,1,1,3,5,3,0,1,1,0,0,1,0,1,0,0,12.4,28.12,4.37,-3.49,7.42,-0.49,5.21
6166,0,1,4,4,4,1,1,0,1,1,0,1,1,1,1,12.03,28.25,0.07,1.01,7.38,-1.45,6.89
4575,0,0,2,1,2,1,1,1,0,1,0,0,1,0,0,11.88,27.19,0.38,-0.54,7.33,1.12,7.45
6177,0,1,5,4,4,0,1,0,1,0,0,0,1,1,1,12.13,29.37,-1.18,3.31,7.62,-0.79,5.28
635,0,0,5,5,1,1,0,0,0,0,0,0,1,0,1,12,28.01,3.43,3.65,7.58,-0.13,5.21
19615,1,1,3,5,4,1,1,0,1,0,0,1,1,0,0,12.16,30.57,0.49,1.43,7.69,3.36,6.22
16239,1,1,1,2,3,1,1,1,1,0,1,0,0,0,0,11.95,28.76,4.24,4.29,7.1,-1.72,5.7
13336,0,0,3,3,4,0,1,0,0,0,0,1,1,0,1,12.26,24.45,1.33,-0.98,7.24,0.04,5.87
12640,0,1,1,4,4,0,1,1,0,0,1,0,0,0,1,11.95,28,3.65,2.71,7.56,-1.15,7.02
17433,1,1,4,3,3,1,1,1,0,1,1,1,1,0,1,12.28,32.07,2.83,2.05,7.3,0.36,5.57
19653,1,1,3,2,4,0,1,1,1,1,0,0,0,0,1,12.2,27.02,4.52,2.03,7.48,1.33,6.86
11519,0,0,3,4,3,0,0,1,1,1,1,1,0,1,0,12.24,26.26,2.85,1.88,7.42,-0.52,5.16
6711,0,1,1,3,4,0,0,1,1,0,1,0,0,1,0,12.33,27.62,3,1.56,7.4,-3.7,5.06
11380,0,1,3,2,3,1,1,0,1,1,0,1,1,1,1,12.14,30.37,0.39,2.51,7.92,0.2,6.52
10323,0,1,4,2,4,1,0,1,0,0,0,0,0,1,1,12.02,30.82,0.92,-0.77,7.58,2.16,7.3
19749,1,0,1,2,4,0,1,1,1,0,1,0,1,1,0,12.24,26.19,1.48,4.27,7.5,-1.57,6.22
3461,0,0,5,5,3,1,0,0,1,1,0,1,0,0,1,11.81,31.36,0.12,3.48,7.6,1.73,4.92
18021,1,1,3,2,2,1,0,1,0,0,0,0,0,1,0,11.89,29.31,0.44,-3.97,7.51,0.34,5.97
10183,0,1,2,5,4,1,1,0,1,1,0,1,1,0,0,12.2,29.66,3.63,3.77,7.42,-0.71,4.76
2251,0,1,3,3,3,0,0,0,1,1,0,1,1,1,1,12.11,27.01,2.71,-3.5,7.3,1.92,4.65
10459,0,0,2,2,5,0,0,0,1,0,1,1,0,0,1,11.98,27.92,2.87,2.08,7.47,-0.21,4.97
16906,1,1,1,2,4,1,0,1,1,1,0,1,1,0,1,12.07,29.51,1.09,-6.4,7.43,0.33,6.86
6713,0,1,4,4,3,1,1,1,1,0,1,0,0,0,1,12.06,27.02,2.4,6.12,7.54,-0.31,4.93
4992,0,1,4,2,5,0,0,1,1,1,1,0,1,0,0,11.88,24.99,1.69,-4.07,7.45,-1.1,7.96
17154,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,12.15,28.79,1.99,1.14,7.55,1.11,6.88
15705,1,0,3,3,5,0,1,0,1,0,1,1,0,1,1,11.71,28.07,1.2,-3.93,7.76,-0.43,6.75
16103,1,1,3,4,4,1,0,0,0,0,1,0,1,0,1,12.1,26.12,2.56,0.02,7.08,1.52,3.63
11204,0,0,2,3,2,1,0,1,0,1,0,1,0,1,1,12.01,27.79,-0.96,1.03,7.46,0.59,5.76
15312,1,0,2,3,4,0,1,0,1,0,1,1,0,0,0,11.88,26.52,-0.68,-1.17,7.65,1.14,4.48
7494,0,1,1,5,4,1,1,0,0,1,0,0,0,0,0,12.15,29.61,1.22,1.93,7.53,1.78,3.94
4769,0,1,2,2,5,0,0,0,1,0,1,0,1,0,1,11.9,29,0.99,4.14,7.88,-0.37,5.09
18719,1,0,3,2,3,1,1,0,1,0,1,0,0,1,1,12.02,28.38,2.41,-2.07,7.76,3.15,6.36
17920,1,1,4,2,4,0,0,0,0,0,0,0,0,1,1,11.75,26.47,0.59,-0.89,7.62,0.82,5.01
12298,0,1,4,1,3,0,0,1,1,0,0,1,1,0,1,12.1,28.44,2.38,0.22,7.42,0.83,4.78
8296,0,0,4,3,4,0,1,1,1,1,0,0,0,0,0,12.08,27.83,3.17,0.92,7.32,0.44,5.29
1003,0,0,4,3,3,0,0,1,1,0,0,0,1,1,1,12.03,28.32,3.95,3.12,7.69,0.4,6.62
17021,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,12.12,27.2,1.94,-3.26,7.92,0.78,5.65
12946,0,1,5,3,1,0,0,0,1,1,1,0,1,0,0,11.55,30.04,3.87,3.26,7.54,-1.42,6.17
11640,0,0,3,3,4,1,1,0,0,0,1,1,1,0,1,11.65,30.35,-4.02,-0.41,7.18,-2.59,5.4
13575,0,1,5,3,3,1,0,1,0,1,1,0,0,1,0,12.18,30.68,0.65,0.53,7.66,2.17,7.55
8547,0,1,5,3,3,0,1,0,0,1,0,1,1,0,0,11.88,29.86,3.03,-3.09,7.49,-2.17,5.65
6817,0,1,1,2,2,1,1,1,1,0,0,0,0,1,1,12.13,26.2,2.55,-3.57,7.29,2.6,7.06
7133,0,1,5,2,3,0,0,0,0,0,0,0,0,0,1,12.06,29.5,-0.46,1.82,7.47,-1.96,6.35
16539,1,1,4,2,2,1,0,1,0,0,0,1,0,0,0,11.96,26.41,0.2,5.98,7.5,-0.31,6.86
10889,0,0,3,4,3,0,1,1,0,0,0,1,0,0,1,12.08,25.29,3.4,4.73,7.16,-1.22,5.97
15859,1,0,1,2,4,0,1,0,0,1,1,1,1,0,0,11.76,29,0.83,-1.21,7.1,1.55,7.14
16213,1,0,2,2,1,0,1,1,0,1,1,0,0,1,1,11.92,27.96,-1.5,6.13,7.35,-0.51,5.05
5183,0,1,5,5,3,1,0,1,1,1,1,0,0,0,0,12.14,23.98,2.56,-3.69,7.39,0.71,5.34
2686,0,0,4,5,2,1,1,0,1,0,1,1,0,0,0,12.11,29.68,0.62,3.38,7.3,-2.04,5.86
19176,1,1,4,3,4,0,0,1,1,1,1,1,1,0,1,11.92,29.87,-1.22,-1.03,7.43,-0.77,7.17
8539,0,0,1,3,3,1,1,0,1,1,1,1,0,0,1,12.04,29.49,-0.51,-4.72,7.76,0.98,4.86
18395,1,0,4,1,3,1,1,1,1,1,1,0,1,0,1,12.22,27.21,2.4,-1.25,7.08,0.25,7.46
19362,1,1,3,4,4,0,1,1,0,1,1,0,1,0,0,12.08,26.19,1.99,-0.75,7.22,2.19,4.98
16259,1,1,3,3,4,1,1,1,1,0,1,0,1,0,0,12.22,26.96,0.72,4.04,7.06,1.15,6.36
6538,0,1,1,5,4,1,1,0,1,1,1,1,0,1,0,12.33,27.94,2.51,-1.76,7.3,2.97,6.42
17094,1,1,3,1,1,0,0,1,0,1,0,0,1,1,0,11.93,26.63,5.87,4.47,7.34,0.86,6.88
1156,0,0,4,3,4,0,1,0,0,0,1,1,1,0,0,11.83,25.39,4.48,-0.08,7.64,-1.35,5.67
14691,0,1,4,3,1,1,0,1,1,0,0,0,0,0,1,11.91,29.67,3.1,4.43,7.53,4.1,5.14
1174,0,1,2,4,3,0,0,1,1,1,1,0,1,1,1,12.1,28.68,-0.9,1.75,7.8,1.08,7.23
19403,1,1,5,2,4,1,1,1,1,0,1,0,1,1,0,11.78,27.7,0.94,2.35,7.58,-0.92,7.56
13531,0,1,5,4,4,1,0,1,1,1,1,1,1,1,0,12.22,26.37,0.64,1.6,7.22,0.39,7.1
1495,0,1,5,5,1,0,0,0,1,0,1,1,0,1,0,12.11,29.84,1.78,2.74,7.63,1.18,7.02
5937,0,1,3,4,4,0,0,1,0,1,0,1,0,0,0,11.88,28.4,4.42,-4.42,7.51,-2.01,5.44
12579,0,0,1,4,5,1,0,0,0,1,1,1,1,1,1,12.29,24.99,4.58,0.42,7.73,-0.29,6.5
159,0,1,4,4,5,0,1,0,1,1,1,0,1,0,1,11.92,28.28,-0.21,-0.52,7.97,0.56,6
1631,0,0,2,3,4,0,0,1,0,0,0,0,1,0,1,11.92,28.51,1.23,-1.25,7.57,-0.38,7.08
12226,0,1,4,1,3,0,1,0,0,1,1,1,0,1,0,12.2,27.86,-3.99,-3.18,7.72,3.05,5.36
7164,0,1,5,4,4,1,1,1,1,0,0,0,1,1,1,12.04,28.59,1.68,-0.05,7.55,1.13,6.13
15027,1,0,3,2,4,0,0,0,0,0,1,1,1,0,1,11.92,29.83,-1.52,-3.18,7.51,-0.27,5.69
13201,0,0,4,4,3,0,0,1,0,1,0,1,1,0,0,11.99,25.54,-1.41,-0.56,7.22,-1.05,5.44
14299,0,1,2,4,5,1,0,0,0,1,0,0,1,1,1,11.99,30.27,2.65,2.93,7.63,0.07,4.6
16225,1,1,3,5,3,0,0,1,1,1,0,0,1,0,1,12,26.12,1.09,2.68,7.67,3.16,6.6
5516,0,1,5,5,5,0,1,0,0,0,1,1,1,1,1,11.94,28.28,3.6,-4.15,7.73,-0.13,5.77
1779,0,1,4,4,3,1,1,0,1,0,0,0,1,1,0,12.36,24.59,1.02,1.92,7.72,1.93,4.06
10631,0,1,1,4,5,1,1,1,0,0,1,0,1,1,0,11.88,27.66,2.27,1.06,7.76,2.05,7.71
18065,1,0,2,5,5,0,0,0,0,0,0,1,1,1,0,12.19,27.9,1.12,3.69,7.95,-1.97,6.64
17088,1,1,5,2,1,0,1,1,0,1,1,1,1,0,0,11.93,26.57,2.22,-1.7,7.47,1.69,6.66
8523,0,1,3,4,3,0,0,1,1,0,0,0,0,1,0,12.05,28.26,-0.83,1.28,7.53,1.26,7.18
4196,0,1,4,1,3,0,1,1,1,0,0,1,1,1,0,12.17,27.79,5.81,5.87,7.45,-2.48,4.12
13846,0,0,4,4,5,0,1,1,1,1,1,0,0,0,0,12,29.71,3.28,-1.42,7.71,-2.6,5.89
509,0,0,1,3,5,0,0,1,1,0,0,1,0,1,0,12.27,26.49,3,-2.3,7.59,-0.37,3.76
19494,1,0,5,4,5,0,0,1,0,1,0,1,0,0,1,11.86,29.49,-2.37,0.64,7.31,0.15,5.73
13183,0,0,5,2,4,0,0,1,1,0,0,0,1,1,1,12,28.53,0.95,-2.46,7.47,-2.64,5.06
10211,0,1,2,5,3,1,0,1,1,1,1,1,1,1,0,12.19,28.14,-3.39,5.7,7.13,0.03,5.03
18696,1,0,3,1,2,1,0,1,0,1,0,0,0,1,0,12.18,29.05,3.51,2.18,7.78,-0.55,7.02
2848,0,1,5,2,2,1,0,1,1,1,1,0,0,1,1,11.7,29.75,6.37,-3.1,6.8,0.61,4.11
18774,1,0,3,2,4,0,1,1,1,0,1,1,1,0,1,12.11,26.33,-0.03,-1.29,7.38,-0.59,4.52
7528,0,0,4,5,2,1,1,1,1,0,0,0,0,1,0,12,25.87,-0.41,-1.79,7.35,-1.3,5.05
3559,0,0,2,4,4,1,0,1,0,1,0,1,0,1,0,11.97,29.36,4.51,-0.76,7.51,3.73,5.64
4515,0,0,5,4,5,1,1,0,0,0,1,1,1,0,0,12.09,26.35,-0.53,0.2,7.55,-0.93,6.26
15047,1,1,3,2,3,1,1,0,1,0,0,1,0,0,0,12.14,27.43,4.08,5.09,7.58,-1.35,5.8
16162,1,1,3,1,4,1,1,0,0,0,1,1,1,1,1,12.09,27.03,1.21,1.84,7.45,-0.28,6.1
14632,0,1,1,4,4,1,0,1,1,1,0,0,0,0,1,12.07,27.98,0.22,-0.41,7.94,-0.34,4.13
12751,0,1,3,3,3,0,0,1,0,1,1,1,1,1,1,12.19,30.21,-2.15,-1.18,7.61,-1.57,8.1
214,0,0,4,3,4,0,1,1,0,1,1,1,0,0,0,11.8,25.99,6.91,-2.43,7.51,2.64,3.89
4317,0,1,5,4,4,0,1,1,0,0,1,1,0,1,1,11.92,31.73,2.94,8.57,7.42,-2.01,5.36
739,0,1,1,4,5,1,0,1,0,1,1,1,0,1,0,11.73,26.32,-0.67,-0.58,6.99,2.23,6.77
19388,1,0,3,5,2,0,0,1,1,1,1,0,0,0,1,12,27.37,0.02,-6.47,7.67,-0.71,8.09
15954,1,1,4,3,5,1,1,1,1,0,1,1,0,0,1,12.06,28.64,-1.93,-2.74,7.58,0.12,4.75
1150,0,1,1,4,4,1,1,0,1,0,1,0,1,0,0,12.3,31.07,2.36,-6.86,7.45,5.27,7.38
9549,0,0,4,5,5,0,1,1,1,1,1,1,1,0,1,12.07,30.57,1.83,-4.78,7.69,3.3,7.03
4216,0,1,5,3,2,0,0,1,1,0,0,0,0,1,1,12.19,26.75,1.95,-4.85,7.21,-0.52,5.42
